var_index,gene,bin
15838,COL4A6,3
15839,ZNF624,12
15840,HHLA3,12
15841,HOXA4,6
15842,TOPORS,16
15843,BCO2,9
15844,KCNMB2,1
15845,ENTPD6,15
15846,DMBX1,8
15847,OR11L1,2
15848,ENPP1,10
15849,CCDC154,8
15850,FAR1,22
15851,CPLANE1,13
15852,ZNF841,14
15853,MFAP5,2
15854,EOLA1,14
15855,CDC42SE1,24
15856,MPEG1,3
15857,SERPINB2,8
15858,DPP4,24
15859,SERPINB13,2
15860,PDCD1LG2,11
15861,ZNF433,6
15862,CCER1,3
15863,DNAH10,7
15864,SLC22A24,0
15865,OR51C1P,1
15866,KRTAP26-1,3
15867,SPTAN1,24
15868,NMB,12
15869,PARVA,6
15870,KLHL14,2
15871,OR6C74,2
15872,FAM114A1,12
15873,RPE,16
15874,ZNF460,11
15875,CR1L,6
15876,PHF2,18
15877,SCGB1D4,3
15878,PSAP,19
15879,S100A10,24
15880,CFAP43,6
15881,HOXC6,6
15882,TXNRD3,10
15883,CFD,10
15884,STPG3,8
15885,MAP1LC3C,2
15886,MCMBP,24
15887,EME2,11
15888,KLHDC1,11
15889,TAF13,21
15890,ZNF780A,15
15891,ATAD3A,19
15892,OR5B17,1
15893,OR52M1,2
15894,FAM118B,14
15895,ZNF461,11
15896,CCDC180,11
15897,SLC9A8,16
15898,OCLN,10
15899,CFAP299,3
15900,H4C16,13
15901,CYP2A13,0
15902,ZNF181,11
15903,OR8G1,1
15904,INKA2,12
15905,ZNF44,13
15906,GPAA1,19
15907,ADAMTSL2,3
15908,SGTB,19
15909,ZNF790,12
15910,PRB3,7
15911,CYRIA,9
15912,MYO1C,14
15913,NKIRAS1,13
15914,OR1S2,0
15915,UGT2B17,0
15916,MEIG1,10
15917,SLC22A12,0
15918,KIF13B,15
15919,NRAP,2
15920,ADH5,20
15921,SLC22A6,0
15922,TEAD4,12
15923,SPG7,19
15924,HRNR,3
15925,IFNA1,1
15926,HES5,6
15927,ZNF677,10
15928,ERO1A,24
15929,ZNF823,11
15930,ZNF311,10
15931,ZNF347,8
15932,OR5H2,3
15933,PLCG2,13
15934,FCHSD1,12
15935,ZNF71,14
15936,AADACL2,2
15937,S100A6,24
15938,DNM3,10
15939,ZNF121,23
15940,MPZL1,15
15941,VPS13A,18
15942,MBP,14
15943,AKAP17A,21
15944,ELOVL2,6
15945,LEKR1,9
15946,C1orf122,16
15947,CLEC9A,6
15948,KEL,7
15949,NOL8,19
15950,IRAK4,20
15951,ODAD3,8
15952,DLGAP2,4
15953,ENTPD7,16
15954,ZNF335,13
15955,ZNF560,7
15956,TUBA3C,4
15957,ZNF273,12
15958,ZNF84,15
15959,MAK16,22
15960,ZNF667,6
15961,AVPR1B,3
15962,SIRPA,2
15963,GRK6,16
15964,PRIM1,21
15965,MARCHF5,15
15966,AKR1B10,1
15967,SULT1C4,2
15968,CYP2A7,2
15969,ZBTB14,17
15970,KRTAP9-9,1
15971,CD2AP,19
15972,NUP62CL,10
15973,SFI1,21
15974,KRTAP4-6,0
15975,TMPRSS11F,2
15976,ZNF649,13
15977,ADH4,1
15978,OR2T6,0
15979,ZNF248,13
15980,CHSY3,1
15981,TOR4A,13
15982,LPAR1,3
15983,MB,10
15984,OR2L3,7
15985,HIBCH,14
15986,ZNF544,17
15987,TMEM229B,12
15988,SOWAHC,8
15989,ZNF770,14
15990,HMGN5,13
15991,MIER1,23
15992,MAN1A2,18
15993,SVIP,16
15994,ZNF251,12
15995,DDRGK1,20
15996,FAM47C,0
15997,TFDP1,23
15998,CLEC4C,4
15999,ZNF607,10
16000,BPIFA1,2
16001,ZNF334,10
16002,HSD17B11,19
16003,SZT2,12
16004,SULT1C2,1
16005,ZXDA,7
16006,CACNA1E,5
16007,QRICH1,22
16008,CSF2RA,8
16009,FKBP1C,1
16010,DDX42,18
16011,SLC29A3,13
16012,STYX,22
16013,UBL5,19
16014,HELZ,21
16015,TMEM116,14
16016,KRTAP4-5,0
16017,UCKL1,20
16018,OR5B21,10
16019,CARD11,21
16020,ZNF485,10
16021,PEG3,5
16022,SDAD1,18
16023,ZKSCAN8,17
16024,PHETA1,9
16025,TMEM239,1
16026,HYLS1,15
16027,MYL4,6
16028,ZNF442,6
16029,ZNF813,11
16030,HOXC4,8
16031,DCAF12L2,3
16032,PIM3,20
16033,GET3,22
16034,ASPH,14
16035,SPRED2,11
16036,WWP2,19
16037,GFPT1,20
16038,UVRAG,15
16039,KRTAP13-1,2
16040,ZNF26,15
16041,TMEM207,1
16042,ITSN2,21
16043,NTRK1,11
16044,OGA,23
16045,MT1F,11
16046,TCAF1,13
16047,ZNF69,8
16048,TXNRD1,24
16049,NRARP,12
16050,ZNF583,12
16051,KRTAP4-1,1
16052,CCT8L2,5
16053,ZNF568,13
16054,ZXDB,10
16055,ZNF480,14
16056,ZNF587,11
16057,TPM2,10
16058,RTP2,5
16059,SH3BGRL2,8
16060,ZNF808,13
16061,ANKRD35,10
16062,B3GNT6,2
16063,YTHDF2,23
16064,TMA16,17
16065,ATL1,10
16066,CNGA1,5
16067,MAFK,17
16068,ARMH1,8
16069,ZNF43,12
16070,GPN1,19
16071,PLN,5
16072,C2CD4A,8
16073,ITGBL1,2
16074,ZNF511,18
16075,ZNF627,12
16076,KCNRG,10
16077,WDHD1,18
16078,ZNF789,12
16079,CTNND1,12
16080,DDX39B,20
16081,SLC34A3,5
16082,RD3,2
16083,SH2D1B,4
16084,ARC,9
16085,NUDT16,13
16086,TLK1,23
16087,LRBA,23
16088,ZNF536,2
16089,MMP17,8
16090,OR2M2,0
16091,BAZ1A,20
16092,AKR1C4,3
16093,COPS8,19
16094,CCDC69,22
16095,MDM4,24
16096,RYR2,7
16097,ZNF534,4
16098,KLHL9,11
16099,FAM3D,3
16100,NCOA6,18
16101,STK39,22
16102,TAT,3
16103,C6orf89,18
16104,CALM1,24
16105,TAFA2,8
16106,OR10G6,0
16107,SKIC3,22
16108,OR5BS1P,4
16109,TUSC1,9
16110,MAGEA1,0
16111,PAPSS2,9
16112,SLC9A6,17
16113,FAN1,14
16114,ABCA4,4
16115,EIF1AY,17
16116,MT-ND6,19
16117,IPO9,20
16118,GPX6,2
16119,CEP290,13
16120,MT-CO2,24
16121,GLMP,15
16122,TOGARAM1,13
16123,DLL1,7
16124,ANKRD13B,17
16125,ECI2,20
16126,UNC13B,9
16127,TEX45,6
16128,MT-CYB,22
16129,LDB1,21
16130,PPP1R14C,11
16131,CTR9,21
16132,SMOC1,4
16133,F5,20
16134,MSRB1,15
16135,LRRTM3,5
16136,ZNF652,16
16137,SMURF1,13
16138,SLC5A3,21
16139,GPATCH3,14
16140,CDC42BPB,9
16141,OXCT2,8
16142,COLGALT2,10
16143,EPS8L3,1
16144,EGFL6,11
16145,MT-ND2,14
16146,SYCP1,4
16147,APCDD1L,0
16148,RCSD1,24
16149,RASSF9,1
16150,FAM169A,11
16151,ZNF830,19
16152,GRIN3A,1
16153,MT-ND5,16
16154,MUC2,1
16155,CNOT7,11
16156,TMEM184B,20
16157,MTOR,19
16158,SCAMP5,10
16159,ZNF521,0
16160,ALPK2,5
16161,BRINP2,8
16162,MAGEB3,1
16163,LRIG2,17
16164,MT-CO1,24
16165,PNP,22
16166,PAX9,6
16167,LRRC10,2
16168,FOXJ3,20
16169,ZNF358,13
16170,SFT2D1,20
16171,CD247,24
16172,GRM3,0
16173,CHAMP1,19
16174,INPP5F,16
16175,ARHGAP11A,22
16176,SUCNR1,4
16177,SELENOM,11
16178,UBE2J1,23
16179,GJC2,8
16180,OPA1,22
16181,DENND4B,16
16182,RYR3,3
16183,ZNF277,18
16184,MT-ND3,24
16185,KTI12,14
16186,STYXL2,1
16187,SELENOT,20
16188,ARHGEF15,4
16189,TOX,11
16190,CES1,1
16191,CD3E,24
16192,RUSC2,11
16193,C1orf68,2
16194,FICD,13
16195,OSTC,21
16196,R3HDM4,21
16197,TSEN15,18
16198,LTN1,19
16199,RUNDC1,15
16200,CCDC152,13
16201,STKLD1,9
16202,GRK5,18
16203,TYW1,12
16204,DCAF12,21
16205,SFMBT2,20
16206,ASB12,8
16207,PNMA5,7
16208,ITPRIPL1,17
16209,MT-ND4,24
16210,SMC5,20
16211,MT-ND1,15
16212,DCAF12L1,0
16213,PRMT6,16
16214,SHISA4,9
16215,CIPC,12
16216,CAPZA2,21
16217,MT-ATP6,24
16218,TOP1,24
16219,PRC1,17
16220,MAP3K3,17
16221,L1CAM,10
16222,SREBF2,23
16223,C1orf174,20
16224,POU3F3,3
16225,RASGEF1A,14
16226,SPOUT1,17
16227,DZIP3,14
16228,KIAA0753,13
16229,DCLRE1A,16
16230,ATG9A,16
16231,NOS1AP,5
16232,CSAG1,5
16233,APRT,24
16234,GPRASP1,9
16235,TBKBP1,16
16236,MAGEE1,11
16237,CCDC167,23
16238,MT-CO3,24
16239,ZFP2,7
16240,SOWAHA,8
16241,L3MBTL3,15
16242,DMD,12
16243,MFAP3L,9
16244,NAGA,17
16245,SMG5,23
16246,KIFBP,15
16247,TGM2,7
16248,ARMCX6,13
16249,PJA2,23
16250,RORB,7
16251,SGMS1,14
16252,OR10R2,1
16253,OR10Z1,0
16254,INF2,22
16255,IQANK1,6
16256,GP1BB,7
16257,OR2L2,5
16258,EFCAB2,10
16259,COX20,19
16260,CHML,15
16261,STUM,3
16262,CAPN8,6
16263,TATDN3,14
16264,CR1,9
16265,RAET1G,4
16266,C1orf53,11
16267,SAMD5,7
16268,TEDDM1,2
16269,GJE1,3
16270,ECT2L,6
16271,NTMT2,0
16272,FCGR3A,6
16273,TMEM244,7
16274,OR6K3,4
16275,CENPW,21
16276,SPRN,4
16277,FAM229B,11
16278,FANK1,6
16279,LORICRIN,4
16280,PRR9,0
16281,LELP1,0
16282,SPRR2E,1
16283,KPRP,1
16284,EEF1AKMT2,22
16285,FAM24A,4
16286,DDO,5
16287,PLPP4,2
16288,PNLIPRP3,1
16289,HSD3B1,1
16290,HSD3B2,0
16291,RBM20,7
16292,SMIM9,5
16293,C6orf163,11
16294,RIPPLY2,5
16295,GDI1,22
16296,PCMTD2,16
16297,SOX18,7
16298,LIME1,13
16299,OOEP,7
16300,KHDC3L,4
16301,DPPA5,5
16302,C1orf146,0
16303,SPANXN1,4
16304,CXorf66,0
16305,C10orf62,3
16306,SAMD13,9
16307,RTL8A,11
16308,CCDC160,6
16309,C1orf141,6
16310,EFCAB7,12
16311,DEFB110,0
16312,GLYATL3,4
16313,LDLRAD1,4
16314,RHOXF2B,1
16315,ZYG11A,10
16316,LCN8,2
16317,C1orf185,4
16318,GLT6D1,2
16319,IFIT1B,4
16320,CT83,2
16321,LIPN,4
16322,LIPK,0
16323,LIPJ,7
16324,TRPC5OS,5
16325,LRIT2,1
16326,LRRC73,8
16327,FOXO6,6
16328,TCEAL5,1
16329,SYS1,15
16330,TCEAL6,3
16331,INPP5B,18
16332,RPA4,10
16333,NEU4,7
16334,MAFB,8
16335,TRAF3IP1,14
16336,CHIC1,14
16337,GIGYF2,18
16338,C2orf72,11
16339,RUFY2,15
16340,NHSL2,10
16341,PHACTR4,18
16342,CLPSL1,2
16343,ZDHHC18,22
16344,TMEM273,22
16345,CXorf65,14
16346,GPRIN2,4
16347,MACO1,16
16348,PTPN20,8
16349,GDF5-AS1,4
16350,ZDBF2,13
16351,TXNDC8,2
16352,AWAT1,2
16353,DAXX,23
16354,BMPR2,12
16355,TCEA3,9
16356,PFDN6,22
16357,RING1,17
16358,HSD17B8,16
16359,RXRB,17
16360,OXLD1,16
16361,OR13C3,4
16362,COL11A2,8
16363,BRD2,24
16364,COL5A2,9
16365,PSMB8,24
16366,TAP2,24
16367,SPIN3,12
16368,NBDY,9
16369,TMEM235,5
16370,PAGE3,0
16371,BTNL2,3
16372,COL15A1,9
16373,TSBP1,2
16374,TMEM225,1
16375,PBX2,22
16376,AGER,13
16377,RNF5,21
16378,AGPAT1,21
16379,PJVK,10
16380,PRRT1,8
16381,FKBPL,12
16382,SMIM5,6
16383,ERICH2,7
16384,SP5,7
16385,STK19,14
16386,CD300LD,5
16387,BTBD17,5
16388,DXO,13
16389,SKIC2,14
16390,NELFE,15
16391,NXPE2,4
16392,SPANXN5,0
16393,ZBTB12,11
16394,EHMT2,21
16395,LAYN,11
16396,SLC44A4,6
16397,NEU1,16
16398,SNHG32,19
16399,HSPA1B,20
16400,HSPA1A,13
16401,HSPA1L,12
16402,LSM2,21
16403,VARS1,23
16404,VWA7,8
16405,CARD16,11
16406,MBD5,12
16407,MSH5,14
16408,CSHL1,0
16409,MPIG6B,5
16410,LY6G6C,8
16411,LY6G6F,5
16412,ABHD16A,16
16413,LY6G5C,10
16414,CSNK2B,20
16415,GPANK1,16
16416,C6orf47,13
16417,NALF1,3
16418,APOM,11
16419,BAG6,24
16420,PRRC2A,21
16421,AIF1,16
16422,NCR3,14
16423,PRAMEF20,2
16424,PRAMEF19,0
16425,PRAMEF14,3
16426,LST1,15
16427,NFKBIL1,15
16428,PRAMEF15,3
16429,MCCD1,0
16430,MICB,12
16431,AADACL4,2
16432,MICA,13
16433,ZNF805,13
16434,ZSCAN5C,3
16435,CCHCR1,16
16436,PSORS1C2,4
16437,CDSN,2
16438,PSORS1C1,7
16439,C6orf15,3
16440,MUC21,2
16441,DEFB121,2
16442,DHX16,20
16443,C6orf136,17
16444,PPP1R10,21
16445,KRTAP5-10,4
16446,ABCF1,23
16447,PRR3,14
16448,DDR1,11
16449,LRCOL1,5
16450,GNL1,21
16451,DPRX,5
16452,TRIM39,11
16453,TRIM15,4
16454,FOXB2,0
16455,TRIM10,5
16456,TRIM40,2
16457,TRIM31,2
16458,RNF39,2
16459,PPP1R11,20
16460,DISP3,8
16461,RACK1,22
16462,TBC1D8,9
16463,NMS,0
16464,ZFP57,10
16465,ASPDH,4
16466,MOG,0
16467,OR2H2,2
16468,CBY3,8
16469,C5orf60,5
16470,C9orf57,0
16471,IL31,10
16472,AKT1S1,14
16473,GABBR1,13
16474,MIR1915HG,4
16475,MAS1L,3
16476,OR2H1,1
16477,OR11A1,0
16478,OR14J1,5
16479,OR2J2,5
16480,OR2J3,6
16481,OR2B3,2
16482,OR2W1,0
16483,SPDYC,5
16484,CFAP95,11
16485,TRIM27,22
16486,MALRD1,0
16487,RANBP17,2
16488,INSYN2B,0
16489,FOXD4L5,8
16490,ODAD4,10
16491,MROH6,10
16492,ATXN2,20
16493,DCTN1,22
16494,SPATA31A1,1
16495,PNMA8B,6
16496,TCTN1,11
16497,FAM216A,20
16498,ZBTB48,13
16499,IGFL2,4
16500,IGFL4,1
16501,KRTAP9-3,3
16502,GPR20,2
16503,KRTAP1-4,0
16504,KRT40,0
16505,KRT25,1
16506,MZT1,24
16507,SPINK9,0
16508,LRRC3C,6
16509,ZNF155,13
16510,UQCC3,16
16511,FBXO48,13
16512,GRXCR2,4
16513,FAM221B,1
16514,CD177,0
16515,PSG5,0
16516,ZNF783,16
16517,ZNF425,10
16518,LRRC10B,6
16519,FBXO47,6
16520,UQCC6,13
16521,PCDHGA1,7
16522,PCDHA9,3
16523,PCDHA8,0
16524,PCDHA7,1
16525,PCDHA5,2
16526,PCDHA4,4
16527,PCDHA2,4
16528,PCDHA1,5
16529,TRIM13,16
16530,ERICH4,6
16531,MS4A13,1
16532,PRSS1,5
16533,SPIRE2,9
16534,AARD,9
16535,PABPN1L,3
16536,OR5D16,0
16537,OR5L2,0
16538,SLFN12L,19
16539,CLLU1-AS1,5
16540,SLC35B4,15
16541,LGALS7,0
16542,SYCE1L,5
16543,TMEM231,11
16544,GARIN1A,9
16545,LINC02898,6
16546,CCNI2,15
16547,TMEM240,9
16548,FRG2,5
16549,FAM205A,2
16550,CDKL4,10
16551,TMEM88B,2
16552,ACCSL,4
16553,C4orf47,11
16554,TRIQK,10
16555,SDHAF1,15
16556,ARID3C,7
16557,PSENEN,17
16558,C11orf91,9
16559,FABP9,4
16560,ZBTB10,12
16561,C4orf46,13
16562,SCGB2B2,1
16563,LGR4,7
16564,PSMB10,23
16565,VIT,1
16566,E2F4,24
16567,PDE7A,23
16568,TMEM170B,10
16569,MUC12,4
16570,CTXN3,1
16571,MGAT4D,2
16572,SNX2,20
16573,SAP25,12
16574,NT5M,13
16575,SARNP,20
16576,OR6C68,2
16577,OR6C65,2
16578,OR6C3,3
16579,OR6C1,1
16580,ADGRG1,18
16581,TECPR1,17
16582,MT1H,8
16583,SLCO6A1,2
16584,MT1A,8
16585,INSYN1,3
16586,MT1M,4
16587,CFI,9
16588,SAMD9,17
16589,KRT6A,2
16590,CNEP1R1,19
16591,EXOC3L4,1
16592,KRTAP12-3,5
16593,IZUMO3,0
16594,KRTAP10-2,3
16595,CCDC85C,12
16596,OR52J3,0
16597,OR51A2,0
16598,OR51A4,1
16599,C2CD4B,6
16600,RGL3,3
16601,NAP1L4,24
16602,TMSB4X,24
16603,TMEM256,16
16604,LINC03041,0
16605,CPT1B,11
16606,HMGN1,24
16607,MUC19,4
16608,DENND6B,11
16609,LCMT1,18
16610,MFSD2B,6
16611,CDPF1,14
16612,HTN3,0
16613,LIN52,13
16614,ARSH,2
16615,ACOT6,4
16616,TECRL,0
16617,DPF3,11
16618,MANSC4,5
16619,C17orf107,9
16620,ITSN1,10
16621,ITPRIPL2,17
16622,DENND1C,21
16623,CRLF2,10
16624,CRYZL1,14
16625,RIMOC1,20
16626,GAGE1,5
16627,ARRDC5,10
16628,CYS1,9
16629,PLPP6,11
16630,KLRC3,8
16631,C16orf96,7
16632,GMNC,3
16633,TTC23L,4
16634,CLEC6A,5
16635,C22orf42,7
16636,NANOGNB,0
16637,LRRC72,0
16638,KRTAP5-6,4
16639,KRTAP5-2,1
16640,KRTAP5-1,1
16641,DEFB134,3
16642,DEFB135,0
16643,DEFB136,3
16644,BHLHA9,4
16645,ZNF316,14
16646,ONECUT3,1
16647,CEMP1,7
16648,OLIG2,3
16649,RNPS1,23
16650,DAZ2,0
16651,NYNRIN,7
16652,DNAJC19,17
16653,IFITM5,5
16654,SMIM21,0
16655,C18orf63,2
16656,DOK6,5
16657,JPT2,21
16658,LHFPL7,4
16659,SERPINB11,3
16660,SERPINB4,1
16661,SERPINB5,3
16662,ZDHHC11B,4
16663,KRTAP19-8,7
16664,KRTAP20-3,2
16665,KRTAP20-4,4
16666,KRTAP22-2,3
16667,KRTAP27-1,3
16668,CFAP99,6
16669,GOLGA8O,5
16670,RNASE13,5
16671,HBM,5
16672,ELOA2,2
16673,ATP10A,16
16674,ANKUB1,2
16675,TSSK2,5
16676,PRR23A,1
16677,FOXL2NB,1
16678,COL6A6,3
16679,RAB12,15
16680,LRRC30,1
16681,TMEM200C,4
16682,OR10C1,0
16683,HACD2,20
16684,CFAP44,11
16685,CD200R1L,3
16686,LNP1,11
16687,OR5K3,0
16688,VGLL3,4
16689,TRIM71,8
16690,ZCWPW2,10
16691,ANKRD28,20
16692,COLQ,10
16693,METTL6,15
16694,XKR4,1
16695,GPX3,4
16696,DIO2,5
16697,SELENOH,24
16698,DIO1,5
16699,STK38L,19
16700,SACM1L,22
16701,TSN,20
16702,SLC48A1,14
16703,IGKC,3
16704,IGLC1,1
16705,IGLC7,2
16706,TRGJP2,10
16707,TRGC1,11
16708,TRGJP1,9
16709,TRBC1,24
16710,TRBC2,24
16711,TRDC,12
16712,IGHA2,3
16713,IGHE,8
16714,IGHA1,4
16715,IGHG1,7
16716,IGHG3,8
16717,IGHD,7
16718,IGHM,13
16719,TSSK1B,3
16720,PRR22,12
16721,TAS2R50,6
16722,TAS2R14,13
16723,KRTAP16-1,7
16724,KRTAP29-1,7
16725,KRTAP9-6,1
16726,CTAGE1,2
16727,LINC02693,12
16728,KRTAP4-11,1
16729,KRTAP2-3,0
16730,RTL8B,8
16731,RNF208,12
16732,KRTAP3-3,1
16733,KRTAP3-2,1
16734,KRTAP3-1,1
16735,MT-ND4L,19
16736,MAP10,12
16737,KRTAP12-4,4
16738,KRTAP10-3,1
16739,KRTAP6-3,1
16740,POU5F1B,6
16741,ZNF580,18
16742,KLK9,2
16743,SYT3,5
16744,NUP62,23
16745,DENND1B,17
16746,SFT2D2,22
16747,CEP43,17
16748,SCAF8,19
16749,CFAP45,10
16750,ACKR1,1
16751,ZNF254,13
16752,DYNLT2B,18
16753,CRYGS,11
16754,CRIP1,24
16755,KLHL23,13
16756,LINGO4,7
16757,FAM24B,13
16758,TRIM59,20
16759,MLLT11,13
16760,ASIC3,10
16761,GIMAP1,18
16762,CCDC183,9
16763,ARHGEF35,10
16764,OR2F1,3
16765,CSH2,0
16766,DNLZ,11
16767,TCL1B,5
16768,SUPT4H1,21
16769,TSGA13,1
16770,NRAS,23
16771,LTC4S,5
16772,ANKRD39,10
16773,QTRT1,19
16774,CHUK,22
16775,MXD3,13
16776,COG8,15
16777,ARHGAP19,19
16778,LCAT,11
16779,MAGEA12,0
16780,PVRIG,5
16781,KRTAP4-12,0
16782,KRTAP2-4,3
16783,GPC2,11
16784,KRT222,6
16785,SIPA1,21
16786,SYNJ2BP,13
16787,ARL2,22
16788,TTLL13,9
16789,GBP7,5
16790,RBMXL1,17
16791,SRA1,23
16792,STIMATE,20
16793,DNAJC9,18
16794,C8orf82,8
16795,CPLX3,8
16796,VDAC1,24
16797,ZBTB9,15
16798,TMX2,22
16799,HEXA,20
16800,NDUFS3,21
16801,LEPROT,15
16802,LBH,21
16803,ADAT3,5
16804,PPP1CB,24
16805,GPSM3,23
16806,LAT,24
16807,NCKIPSD,17
16808,ATF6B,21
16809,S1PR3,8
16810,SLC35F6,18
16811,FAM209B,11
16812,CLIC1,17
16813,DDAH2,13
16814,UGT2B11,0
16815,ATP6V1G2,10
16816,ZNF134,12
16817,GTF2H4,18
16818,ZNF888,10
16819,KLRK1,10
16820,EMP2,5
16821,KCTD11,11
16822,UBD,7
16823,PPM1N,9
16824,CEACAM16,0
16825,SLC23A3,9
16826,LTB4R,14
16827,LTB4R2,7
16828,DNASE1,12
16829,MDP1,16
16830,LEUTX,7
16831,CSNK1E,16
16832,CCL27,9
16833,IRF9,21
16834,GALT,17
16835,HBG1,2
16836,CLDN9,5
16837,ITGA1,12
16838,NUDT19,16
16839,ZNF99,0
16840,TAX1BP3,17
16841,AP1G2,21
16842,ZNF90,12
16843,NAXD,13
16844,TM6SF2,5
16845,MEF2B,12
16846,GANC,14
16847,TTLL3,16
16848,REPIN1,15
16849,ZNF891,12
16850,IFNA7,1
16851,SMIM7,19
16852,FBXO16,7
16853,TSPAN4,12
16854,CPNE1,24
16855,ARL16,16
16856,SMCO1,5
16857,WEE2,6
16858,MAGEB1,0
16859,LYRM4,16
16860,MYCBP,22
16861,TMEM213,6
16862,PRCD,6
16863,ALG3,18
16864,SH3D21,12
16865,SMIM30,21
16866,C19orf38,10
16867,IQCJ,4
16868,C17orf67,9
16869,MINDY4B,3
16870,FIS1,24
16871,ANG,10
16872,SCART1,10
16873,NPS,1
16874,POU2AF3,6
16875,PRR23E,3
16876,FOXI3,5
16877,SOGA3,18
16878,NEURL1B,10
16879,EFCAB9,6
16880,HAUS3,17
16881,VSTM5,2
16882,LCNL1,8
16883,BBIP1,16
16884,TRIM77,0
16885,GNAT3,2
16886,AS3MT,10
16887,PLIN5,5
16888,SEC14L6,3
16889,SPINK13,5
16890,HIGD1C,5
16891,NOTO,3
16892,PPME1,18
16893,STARD10,14
16894,CPEB1,6
16895,EML6,9
16896,DEFB113,0
16897,ZNF727,3
16898,B3GALT9,13
16899,ZSWIM8,16
16900,IQCF5,5
16901,IQCF6,0
16902,C10orf105,8
16903,ARHGEF33,9
16904,C12orf71,2
16905,IFRD2,22
16906,CAPN14,8
16907,ZBED1,18
16908,TOMM6,21
16909,HNRNPUL2,24
16910,CSKMT,13
16911,MS4A18,0
16912,MS4A4E,3
16913,FER1L6,7
16914,CDRT15L2,3
16915,MTCP1,11
16916,RAD51AP2,5
16917,DCDC2C,2
16918,SMTNL1,4
16919,TRIM64C,1
16920,PNMA6E,2
16921,SPATA31D1,0
16922,ZSWIM7,16
16923,GPR33,1
16924,ARHGEF28,6
16925,LRRC69,11
16926,CRPPA,11
16927,GSG1L2,1
16928,ACSM4,1
16929,RTL10,15
16930,COL28A1,5
16931,PHB2,17
16932,NEURL4,14
16933,GRID2IP,7
16934,UBXN2B,19
16935,C16orf90,5
16936,PRSS41,6
16937,NLRP2B,1
16938,MUC5AC,3
16939,MSMP,8
16940,FAM166B,9
16941,PEX26,19
16942,GRXCR1,3
16943,CFAP90,4
16944,UBE2QL1,9
16945,FASTKD5,18
16946,GOLGA8B,18
16947,KCNU1,0
16948,GAGE10,7
16949,RNF212B,4
16950,DDX3X,19
16951,VPS16,13
16952,ZNF705G,4
16953,MYL5,12
16954,SCRT2,0
16955,ZNF407,15
16956,NPEPL1,14
16957,KRTAP10-1,1
16958,SKOR2,3
16959,SIAH3,6
16960,EFCAB8,9
16961,DEFB116,2
16962,DEFB115,0
16963,GAB4,3
16964,C20orf202,7
16965,HMX1,0
16966,GCGR,5
16967,CELA2B,2
16968,TMEM242,18
16969,TMEM167B,18
16970,TNFRSF25,22
16971,TSTD1,20
16972,RPTN,0
16973,CYB5RL,13
16974,LACTBL1,2
16975,C1orf167,5
16976,ATAD3C,8
16977,IFI30,22
16978,IGSF23,0
16979,FAM240C,4
16980,CCDC7,16
16981,FNIP1,20
16982,SP9,5
16983,SYCE3,9
16984,CKLF,24
16985,PAM16,20
16986,CDC14C,0
16987,TENM3,6
16988,CEBPZOS,21
16989,TDRD15,7
16990,PAPOLB,6
16991,ZNF579,11
16992,CELA3B,2
16993,RNASEK,22
16994,CATSPERZ,9
16995,TAFA5,3
16996,NBPF1,7
16997,UMAD1,16
16998,PPP1R3G,7
16999,FAM228B,11
17000,LINGO3,9
17001,ZGLP1,10
17002,VAMP2,20
17003,TRIM51G,1
17004,OR6B1,3
17005,EBF2,3
17006,C6orf226,12
17007,PPP3R1,24
17008,PSG3,2
17009,FANCG,16
17010,OR2A5,2
17011,AP4M1,13
17012,OR4A5,0
17013,C2orf16,2
17014,KRTAP1-5,3
17015,OR2A12,2
17016,KRTAP10-10,3
17017,KRTAP12-2,2
17018,PLXNA4,13
17019,CEBPD,10
17020,PSG7,2
17021,KRTAP1-3,1
17022,OR3A2,6
17023,ARIH2OS,12
17024,FAM200C,10
17025,HMSD,12
17026,OR1C1,1
17027,NPTXR,9
17028,POM121L12,2
17029,FAM200A,13
17030,OR2F2,5
17031,PPP2R2A,23
17032,C19orf73,11
17033,ZNF880,12
17034,TRIM16,11
17035,OR6X1,7
17036,HEPN1,3
17037,OR2A25,0
17038,TAS2R40,2
17039,OR2A14,1
17040,TIGD1,9
17041,FXYD7,9
17042,XKR9,9
17043,OR4C12,0
17044,SLC12A8,11
17045,APOL6,23
17046,FADS3,10
17047,OR4E2,6
17048,CCNL2,22
17049,UBA52,24
17050,MYBPHL,4
17051,PPT2,12
17052,OR2A2,0
17053,ZNF630,9
17054,OR52B4,7
17055,BTBD19,11
17056,FAM185A,12
17057,RAB6C,0
17058,PSMB11,5
17059,POTEM,6
17060,DCDC2B,8
17061,C10orf55,2
17062,USP17L2,4
17063,EXOSC6,15
17064,VPS52,19
17065,CDRT15,0
17066,ZNF844,8
17067,USP17L15,5
17068,TINCR,8
17069,HBD,4
17070,ZNF735,0
17071,RFPL4A,5
17072,C1GALT1C1L,7
17073,CPTP,15
17074,CENPVL3,5
17075,PRR29,11
17076,C4B,0
17077,ADM5,11
17078,ATXN1L,13
17079,SMIM13,15
17080,GPX5,3
17081,NDUFAF8,24
17082,PRRT4,7
17083,PPP4R3C,2
17084,PNMA6F,2
17085,PVALEF,3
17086,PLEKHM1,11
17087,USP17L3,1
17088,CT62,2
17089,MKRN2OS,5
17090,TMA7B,13
17091,C2CD4D,10
17092,ZNF469,7
